Case ID;Activity;Resource;Start;Complete;Variant;Variant index
travel permit 73756;Payment Handled;UNDEFINED;20-03-2017 13:30:47;20-03-2017 13:30:47;Variant 6;6
travel permit 73716;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;18-01-2017 14:19:06;18-01-2017 14:19:06;Variant 6;6
travel permit 73716;Permit APPROVED by PRE_APPROVER;PRE_APPROVER;18-01-2017 14:19:11;18-01-2017 14:19:11;Variant 6;6
travel permit 73716;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;19-01-2017 5:09:38;19-01-2017 5:09:38;Variant 6;6
travel permit 73716;Start trip;EMPLOYEE;20-03-2017 20:00:00;20-03-2017 20:00:00;Variant 6;6
travel permit 73716;End trip;EMPLOYEE;23-03-2017 20:00:00;23-03-2017 20:00:00;Variant 6;6
travel permit 73716;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;31-03-2017 6:29:19;31-03-2017 6:29:19;Variant 6;6
travel permit 73716;Declaration APPROVED by PRE_APPROVER;PRE_APPROVER;31-03-2017 6:29:30;31-03-2017 6:29:30;Variant 6;6
travel permit 73716;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;31-03-2017 7:04:19;31-03-2017 7:04:19;Variant 6;6
travel permit 73716;Request Payment;UNDEFINED;07-04-2017 5:53:53;07-04-2017 5:53:53;Variant 6;6
travel permit 73716;Payment Handled;UNDEFINED;13-04-2017 12:30:53;13-04-2017 12:30:53;Variant 6;6
travel permit 73843;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;19-01-2017 6:59:16;19-01-2017 6:59:16;Variant 6;6
travel permit 73843;Permit APPROVED by PRE_APPROVER;PRE_APPROVER;19-01-2017 6:59:25;19-01-2017 6:59:25;Variant 6;6
travel permit 73843;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;19-01-2017 7:50:41;19-01-2017 7:50:41;Variant 6;6
travel permit 73843;Start trip;EMPLOYEE;20-03-2017 20:00:00;20-03-2017 20:00:00;Variant 6;6
travel permit 73843;End trip;EMPLOYEE;23-03-2017 20:00:00;23-03-2017 20:00:00;Variant 6;6
travel permit 73843;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;30-03-2017 4:41:14;30-03-2017 4:41:14;Variant 6;6
travel permit 73843;Declaration APPROVED by PRE_APPROVER;PRE_APPROVER;30-03-2017 4:41:28;30-03-2017 4:41:28;Variant 6;6
travel permit 73843;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;31-03-2017 5:49:00;31-03-2017 5:49:00;Variant 6;6
travel permit 73843;Request Payment;UNDEFINED;07-04-2017 5:54:08;07-04-2017 5:54:08;Variant 6;6
travel permit 73843;Payment Handled;UNDEFINED;10-04-2017 12:30:44;10-04-2017 12:30:44;Variant 6;6
travel permit 76834;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;19-01-2017 7:12:51;19-01-2017 7:12:51;Variant 6;6
travel permit 76834;Permit APPROVED by PRE_APPROVER;PRE_APPROVER;19-01-2017 7:12:52;19-01-2017 7:12:52;Variant 6;6
travel permit 76834;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;19-01-2017 7:14:32;19-01-2017 7:14:32;Variant 6;6
travel permit 76834;Start trip;EMPLOYEE;06-03-2017 20:00:00;06-03-2017 20:00:00;Variant 6;6
travel permit 76834;End trip;EMPLOYEE;11-03-2017 20:00:00;11-03-2017 20:00:00;Variant 6;6
travel permit 76834;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;13-03-2017 13:25:19;13-03-2017 13:25:19;Variant 6;6
travel permit 76834;Declaration APPROVED by PRE_APPROVER;PRE_APPROVER;13-03-2017 13:25:24;13-03-2017 13:25:24;Variant 6;6
travel permit 76834;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;15-03-2017 7:11:44;15-03-2017 7:11:44;Variant 6;6
travel permit 76834;Request Payment;UNDEFINED;16-03-2017 5:58:21;16-03-2017 5:58:21;Variant 6;6
travel permit 76834;Payment Handled;UNDEFINED;20-03-2017 13:30:47;20-03-2017 13:30:47;Variant 6;6
travel permit 76157;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;19-01-2017 7:13:14;19-01-2017 7:13:14;Variant 6;6
travel permit 76157;Permit APPROVED by PRE_APPROVER;PRE_APPROVER;19-01-2017 7:13:22;19-01-2017 7:13:22;Variant 6;6
travel permit 76157;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;19-01-2017 7:14:06;19-01-2017 7:14:06;Variant 6;6
travel permit 76157;Start trip;EMPLOYEE;07-03-2017 20:00:00;07-03-2017 20:00:00;Variant 6;6
travel permit 76157;End trip;EMPLOYEE;11-03-2017 20:00:00;11-03-2017 20:00:00;Variant 6;6
travel permit 76157;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;13-03-2017 13:44:55;13-03-2017 13:44:55;Variant 6;6
travel permit 76157;Declaration APPROVED by PRE_APPROVER;PRE_APPROVER;13-03-2017 13:45:04;13-03-2017 13:45:04;Variant 6;6
travel permit 76157;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;15-03-2017 7:10:23;15-03-2017 7:10:23;Variant 6;6
travel permit 76157;Request Payment;UNDEFINED;16-03-2017 5:58:51;16-03-2017 5:58:51;Variant 6;6
travel permit 76157;Payment Handled;UNDEFINED;20-03-2017 13:30:47;20-03-2017 13:30:47;Variant 6;6
travel permit 77372;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;19-01-2017 7:29:29;19-01-2017 7:29:29;Variant 4;4
travel permit 77372;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;19-01-2017 7:29:34;19-01-2017 7:29:34;Variant 4;4
travel permit 77372;Start trip;EMPLOYEE;31-01-2017 20:00:00;31-01-2017 20:00:00;Variant 4;4
travel permit 77372;End trip;EMPLOYEE;24-02-2017 20:00:00;24-02-2017 20:00:00;Variant 4;4
travel permit 77372;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;10-03-2017 7:35:31;10-03-2017 7:35:31;Variant 4;4
travel permit 77372;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;10-03-2017 7:53:12;10-03-2017 7:53:12;Variant 4;4
travel permit 77372;Request Payment;UNDEFINED;20-03-2017 11:18:08;20-03-2017 11:18:08;Variant 4;4
travel permit 77372;Payment Handled;UNDEFINED;23-03-2017 13:30:45;23-03-2017 13:30:45;Variant 4;4
travel permit 76412;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;23-01-2017 5:03:32;23-01-2017 5:03:32;Variant 6;6
travel permit 76412;Permit APPROVED by PRE_APPROVER;PRE_APPROVER;23-01-2017 5:03:42;23-01-2017 5:03:42;Variant 6;6
travel permit 76412;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;23-01-2017 5:54:33;23-01-2017 5:54:33;Variant 6;6
travel permit 76412;Start trip;EMPLOYEE;07-03-2017 20:00:00;07-03-2017 20:00:00;Variant 6;6
travel permit 76412;End trip;EMPLOYEE;11-03-2017 20:00:00;11-03-2017 20:00:00;Variant 6;6
travel permit 76412;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;14-03-2017 4:17:14;14-03-2017 4:17:14;Variant 6;6
travel permit 76412;Declaration APPROVED by PRE_APPROVER;PRE_APPROVER;14-03-2017 4:18:07;14-03-2017 4:18:07;Variant 6;6
travel permit 76412;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;15-03-2017 7:09:31;15-03-2017 7:09:31;Variant 6;6
travel permit 76412;Request Payment;UNDEFINED;16-03-2017 6:00:35;16-03-2017 6:00:35;Variant 6;6
travel permit 76412;Payment Handled;UNDEFINED;20-03-2017 13:30:47;20-03-2017 13:30:47;Variant 6;6
travel permit 77380;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;23-01-2017 8:02:51;23-01-2017 8:02:51;Variant 6;6
travel permit 77380;Permit APPROVED by PRE_APPROVER;PRE_APPROVER;23-01-2017 8:02:54;23-01-2017 8:02:54;Variant 6;6
travel permit 77380;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;30-01-2017 1:15:03;30-01-2017 1:15:03;Variant 6;6
travel permit 77380;Start trip;EMPLOYEE;30-01-2017 20:00:00;30-01-2017 20:00:00;Variant 6;6
travel permit 77380;End trip;EMPLOYEE;01-02-2017 20:00:00;01-02-2017 20:00:00;Variant 6;6
travel permit 77380;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;09-02-2017 8:46:34;09-02-2017 8:46:34;Variant 6;6
travel permit 77380;Declaration APPROVED by PRE_APPROVER;PRE_APPROVER;10-02-2017 5:02:57;10-02-2017 5:02:57;Variant 6;6
travel permit 77380;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-02-2017 8:54:46;13-02-2017 8:54:46;Variant 6;6
travel permit 77380;Request Payment;UNDEFINED;14-02-2017 10:56:55;14-02-2017 10:56:55;Variant 6;6
travel permit 77380;Payment Handled;UNDEFINED;16-02-2017 13:31:55;16-02-2017 13:31:55;Variant 6;6
travel permit 77890;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;23-01-2017 8:06:58;23-01-2017 8:06:58;Variant 6;6
travel permit 77890;Permit APPROVED by PRE_APPROVER;PRE_APPROVER;23-01-2017 8:07:01;23-01-2017 8:07:01;Variant 6;6
travel permit 77890;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-01-2017 9:18:49;24-01-2017 9:18:49;Variant 6;6
travel permit 77890;Start trip;EMPLOYEE;11-04-2017 19:00:00;11-04-2017 19:00:00;Variant 6;6
travel permit 77890;End trip;EMPLOYEE;22-04-2017 19:00:00;22-04-2017 19:00:00;Variant 6;6
travel permit 77890;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;26-04-2017 10:13:45;26-04-2017 10:13:45;Variant 6;6
travel permit 77890;Declaration APPROVED by PRE_APPROVER;PRE_APPROVER;26-04-2017 10:13:54;26-04-2017 10:13:54;Variant 6;6
travel permit 77890;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;01-05-2017 4:39:28;01-05-2017 4:39:28;Variant 6;6
travel permit 77890;Request Payment;UNDEFINED;01-05-2017 5:49:53;01-05-2017 5:49:53;Variant 6;6
travel permit 77890;Payment Handled;UNDEFINED;04-05-2017 12:31:07;04-05-2017 12:31:07;Variant 6;6
travel permit 72918;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;24-01-2017 4:59:44;24-01-2017 4:59:44;Variant 4;4
travel permit 72918;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-01-2017 5:02:57;24-01-2017 5:02:57;Variant 4;4
travel permit 72918;Start trip;EMPLOYEE;21-02-2017 20:00:00;21-02-2017 20:00:00;Variant 4;4
travel permit 72918;End trip;EMPLOYEE;22-02-2017 20:00:00;22-02-2017 20:00:00;Variant 4;4
travel permit 72918;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;27-02-2017 5:43:50;27-02-2017 5:43:50;Variant 4;4
travel permit 72918;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;27-02-2017 5:47:08;27-02-2017 5:47:08;Variant 4;4
travel permit 72918;Request Payment;UNDEFINED;28-02-2017 6:58:14;28-02-2017 6:58:14;Variant 4;4
travel permit 72918;Payment Handled;UNDEFINED;13-03-2017 13:31:02;13-03-2017 13:31:02;Variant 4;4
travel permit 73826;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;24-01-2017 5:37:05;24-01-2017 5:37:05;Variant 4;4
travel permit 73826;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-01-2017 5:37:08;24-01-2017 5:37:08;Variant 4;4
travel permit 73826;Start trip;EMPLOYEE;04-02-2017 20:00:00;04-02-2017 20:00:00;Variant 4;4
travel permit 73826;End trip;EMPLOYEE;08-02-2017 20:00:00;08-02-2017 20:00:00;Variant 4;4
travel permit 73826;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;21-02-2017 13:22:26;21-02-2017 13:22:26;Variant 4;4
travel permit 73826;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;21-02-2017 13:22:36;21-02-2017 13:22:36;Variant 4;4
travel permit 73826;Request Payment;UNDEFINED;22-02-2017 8:32:24;22-02-2017 8:32:24;Variant 4;4
travel permit 73826;Payment Handled;UNDEFINED;27-02-2017 13:30:48;27-02-2017 13:30:48;Variant 4;4
travel permit 72927;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;24-01-2017 6:09:06;24-01-2017 6:09:06;Variant 4;4
travel permit 72927;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-01-2017 6:09:11;24-01-2017 6:09:11;Variant 4;4
travel permit 72927;Start trip;EMPLOYEE;24-04-2017 19:00:00;24-04-2017 19:00:00;Variant 4;4
travel permit 72927;End trip;EMPLOYEE;25-04-2017 19:00:00;25-04-2017 19:00:00;Variant 4;4
travel permit 72927;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;01-05-2017 7:07:06;01-05-2017 7:07:06;Variant 4;4
travel permit 72927;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;01-05-2017 7:07:11;01-05-2017 7:07:11;Variant 4;4
travel permit 72927;Request Payment;UNDEFINED;01-05-2017 7:47:24;01-05-2017 7:47:24;Variant 4;4
travel permit 72927;Payment Handled;UNDEFINED;04-05-2017 12:31:07;04-05-2017 12:31:07;Variant 4;4
travel permit 76273;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;24-01-2017 6:13:15;24-01-2017 6:13:15;Variant 4;4
travel permit 76273;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-01-2017 6:13:33;24-01-2017 6:13:33;Variant 4;4
travel permit 76273;Start trip;EMPLOYEE;15-07-2017 18:00:00;15-07-2017 18:00:00;Variant 4;4
travel permit 76273;End trip;EMPLOYEE;21-07-2017 18:00:00;21-07-2017 18:00:00;Variant 4;4
travel permit 76273;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;23-07-2017 12:01:52;23-07-2017 12:01:52;Variant 4;4
travel permit 76273;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;23-07-2017 12:02:10;23-07-2017 12:02:10;Variant 4;4
travel permit 76273;Request Payment;UNDEFINED;24-07-2017 7:22:04;24-07-2017 7:22:04;Variant 4;4
travel permit 76273;Payment Handled;UNDEFINED;27-07-2017 11:31:15;27-07-2017 11:31:15;Variant 4;4
travel permit 73269;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;24-01-2017 8:23:57;24-01-2017 8:23:57;Variant 4;4
travel permit 73269;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-01-2017 8:24:01;24-01-2017 8:24:01;Variant 4;4
travel permit 73269;Start trip;EMPLOYEE;24-01-2017 20:00:00;24-01-2017 20:00:00;Variant 4;4
travel permit 73269;End trip;EMPLOYEE;24-01-2017 20:00:00;24-01-2017 20:00:00;Variant 4;4
travel permit 73269;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;30-01-2017 7:02:30;30-01-2017 7:02:30;Variant 4;4
travel permit 73269;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;30-01-2017 7:08:59;30-01-2017 7:08:59;Variant 4;4
travel permit 73269;Request Payment;UNDEFINED;31-01-2017 8:49:56;31-01-2017 8:49:56;Variant 4;4
travel permit 73269;Payment Handled;UNDEFINED;02-02-2017 13:32:54;02-02-2017 13:32:54;Variant 4;4
travel permit 76825;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;26-01-2017 7:39:35;26-01-2017 7:39:35;Variant 4;4
travel permit 76825;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;26-01-2017 7:40:52;26-01-2017 7:40:52;Variant 4;4
travel permit 76825;Start trip;EMPLOYEE;30-01-2017 20:00:00;30-01-2017 20:00:00;Variant 4;4
travel permit 76825;End trip;EMPLOYEE;31-01-2017 20:00:00;31-01-2017 20:00:00;Variant 4;4
travel permit 76825;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;06-02-2017 7:02:20;06-02-2017 7:02:20;Variant 4;4
travel permit 76825;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;06-02-2017 7:02:22;06-02-2017 7:02:22;Variant 4;4
travel permit 76825;Request Payment;UNDEFINED;08-02-2017 12:12:01;08-02-2017 12:12:01;Variant 4;4
travel permit 76825;Payment Handled;UNDEFINED;13-02-2017 13:32:18;13-02-2017 13:32:18;Variant 4;4
travel permit 76603;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;27-01-2017 7:01:36;27-01-2017 7:01:36;Variant 4;4
travel permit 76603;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;27-01-2017 7:01:41;27-01-2017 7:01:41;Variant 4;4
travel permit 76603;Start trip;EMPLOYEE;11-02-2017 20:00:00;11-02-2017 20:00:00;Variant 4;4
travel permit 76603;End trip;EMPLOYEE;16-02-2017 20:00:00;16-02-2017 20:00:00;Variant 4;4
travel permit 76603;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;02-04-2017 13:52:23;02-04-2017 13:52:23;Variant 4;4
travel permit 76603;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;02-04-2017 13:52:53;02-04-2017 13:52:53;Variant 4;4
travel permit 76603;Request Payment;UNDEFINED;04-04-2017 10:27:25;04-04-2017 10:27:25;Variant 4;4
travel permit 76603;Payment Handled;UNDEFINED;06-04-2017 12:30:58;06-04-2017 12:30:58;Variant 4;4
travel permit 75789;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;27-01-2017 8:58:12;27-01-2017 8:58:12;Variant 4;4
travel permit 75789;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;27-01-2017 8:58:15;27-01-2017 8:58:15;Variant 4;4
travel permit 75789;Start trip;EMPLOYEE;10-03-2017 20:00:00;10-03-2017 20:00:00;Variant 4;4
travel permit 75789;End trip;EMPLOYEE;24-03-2017 20:00:00;24-03-2017 20:00:00;Variant 4;4
travel permit 75789;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;13-04-2017 9:25:37;13-04-2017 9:25:37;Variant 4;4
travel permit 75789;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-04-2017 10:03:01;24-04-2017 10:03:01;Variant 4;4
travel permit 75789;Request Payment;UNDEFINED;25-04-2017 9:02:18;25-04-2017 9:02:18;Variant 4;4
travel permit 75789;Payment Handled;UNDEFINED;01-05-2017 12:31:05;01-05-2017 12:31:05;Variant 4;4
travel permit 73867;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;27-01-2017 9:38:23;27-01-2017 9:38:23;Variant 6;6
travel permit 73867;Permit APPROVED by PRE_APPROVER;PRE_APPROVER;27-01-2017 9:38:28;27-01-2017 9:38:28;Variant 6;6
travel permit 73867;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;27-01-2017 9:47:58;27-01-2017 9:47:58;Variant 6;6
travel permit 73867;Start trip;EMPLOYEE;29-04-2017 19:00:00;29-04-2017 19:00:00;Variant 6;6
travel permit 73867;End trip;EMPLOYEE;04-05-2017 19:00:00;04-05-2017 19:00:00;Variant 6;6
travel permit 73867;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;11-05-2017 10:46:29;11-05-2017 10:46:29;Variant 6;6
travel permit 73867;Declaration APPROVED by PRE_APPROVER;PRE_APPROVER;12-05-2017 6:37:43;12-05-2017 6:37:43;Variant 6;6
travel permit 73867;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;12-05-2017 8:33:03;12-05-2017 8:33:03;Variant 6;6
travel permit 73867;Request Payment;UNDEFINED;16-05-2017 8:02:40;16-05-2017 8:02:40;Variant 6;6
travel permit 73867;Payment Handled;UNDEFINED;18-05-2017 11:30:55;18-05-2017 11:30:55;Variant 6;6
travel permit 73804;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;27-01-2017 9:42:01;27-01-2017 9:42:01;Variant 6;6
travel permit 73804;Permit APPROVED by PRE_APPROVER;PRE_APPROVER;27-01-2017 9:42:03;27-01-2017 9:42:03;Variant 6;6
travel permit 73804;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;27-01-2017 9:53:01;27-01-2017 9:53:01;Variant 6;6
travel permit 73804;Start trip;EMPLOYEE;18-08-2017 19:00:00;18-08-2017 19:00:00;Variant 6;6
travel permit 73804;End trip;EMPLOYEE;24-08-2017 19:00:00;24-08-2017 19:00:00;Variant 6;6
travel permit 73804;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;26-09-2017 11:20:52;26-09-2017 11:20:52;Variant 6;6
travel permit 73804;Declaration APPROVED by PRE_APPROVER;PRE_APPROVER;04-10-2017 7:55:13;04-10-2017 7:55:13;Variant 6;6
travel permit 73804;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;04-10-2017 7:59:44;04-10-2017 7:59:44;Variant 6;6
travel permit 73804;Request Payment;UNDEFINED;05-10-2017 9:48:41;05-10-2017 9:48:41;Variant 6;6
travel permit 73804;Payment Handled;UNDEFINED;09-10-2017 12:30:55;09-10-2017 12:30:55;Variant 6;6
travel permit 74632;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;27-01-2017 12:57:02;27-01-2017 12:57:02;Variant 4;4
travel permit 74632;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;27-01-2017 12:57:12;27-01-2017 12:57:12;Variant 4;4
travel permit 74632;Start trip;EMPLOYEE;27-02-2017 20:00:00;27-02-2017 20:00:00;Variant 4;4
travel permit 74632;End trip;EMPLOYEE;08-03-2017 20:00:00;08-03-2017 20:00:00;Variant 4;4
travel permit 74632;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;15-03-2017 10:43:54;15-03-2017 10:43:54;Variant 4;4
travel permit 74632;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;15-03-2017 11:06:24;15-03-2017 11:06:24;Variant 4;4
travel permit 74632;Request Payment;UNDEFINED;17-03-2017 10:51:01;17-03-2017 10:51:01;Variant 4;4
travel permit 74632;Payment Handled;UNDEFINED;20-03-2017 13:30:47;20-03-2017 13:30:47;Variant 4;4
travel permit 73057;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;30-01-2017 5:08:05;30-01-2017 5:08:05;Variant 4;4
travel permit 73057;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;30-01-2017 5:08:22;30-01-2017 5:08:22;Variant 4;4
travel permit 73057;Start trip;EMPLOYEE;01-02-2017 20:00:00;01-02-2017 20:00:00;Variant 4;4
travel permit 73057;End trip;EMPLOYEE;02-02-2017 20:00:00;02-02-2017 20:00:00;Variant 4;4
travel permit 73057;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;09-02-2017 6:14:59;09-02-2017 6:14:59;Variant 4;4
travel permit 73057;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-02-2017 6:15:33;09-02-2017 6:15:33;Variant 4;4
travel permit 73057;Request Payment;UNDEFINED;13-02-2017 7:16:13;13-02-2017 7:16:13;Variant 4;4
travel permit 73057;Payment Handled;UNDEFINED;16-02-2017 13:31:55;16-02-2017 13:31:55;Variant 4;4
travel permit 76281;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;30-01-2017 7:22:06;30-01-2017 7:22:06;Variant 4;4
travel permit 76281;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;30-01-2017 7:22:09;30-01-2017 7:22:09;Variant 4;4
travel permit 76281;Start trip;EMPLOYEE;24-02-2017 20:00:00;24-02-2017 20:00:00;Variant 4;4
travel permit 76281;End trip;EMPLOYEE;03-03-2017 20:00:00;03-03-2017 20:00:00;Variant 4;4
travel permit 76281;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;03-04-2017 6:16:22;03-04-2017 6:16:22;Variant 4;4
travel permit 76281;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;03-04-2017 8:20:41;03-04-2017 8:20:41;Variant 4;4
travel permit 76281;Request Payment;UNDEFINED;07-04-2017 9:46:10;07-04-2017 9:46:10;Variant 4;4
travel permit 76281;Payment Handled;UNDEFINED;10-04-2017 12:30:44;10-04-2017 12:30:44;Variant 4;4
travel permit 74054;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;30-01-2017 7:24:27;30-01-2017 7:24:27;Variant 4;4
travel permit 74054;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;30-01-2017 7:24:29;30-01-2017 7:24:29;Variant 4;4
travel permit 74054;Start trip;EMPLOYEE;02-02-2017 20:00:00;02-02-2017 20:00:00;Variant 4;4
travel permit 74054;End trip;EMPLOYEE;02-02-2017 20:00:00;02-02-2017 20:00:00;Variant 4;4
travel permit 74054;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;18-04-2017 5:59:51;18-04-2017 5:59:51;Variant 4;4
travel permit 74054;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;18-04-2017 6:05:15;18-04-2017 6:05:15;Variant 4;4
travel permit 74054;Request Payment;UNDEFINED;25-04-2017 10:34:09;25-04-2017 10:34:09;Variant 4;4
travel permit 74054;Payment Handled;UNDEFINED;01-05-2017 12:31:05;01-05-2017 12:31:05;Variant 4;4
travel permit 73886;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;31-01-2017 5:31:13;31-01-2017 5:31:13;Variant 4;4
travel permit 73886;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;31-01-2017 5:31:20;31-01-2017 5:31:20;Variant 4;4
travel permit 73886;Start trip;EMPLOYEE;20-02-2017 20:00:00;20-02-2017 20:00:00;Variant 4;4
travel permit 73886;End trip;EMPLOYEE;23-02-2017 20:00:00;23-02-2017 20:00:00;Variant 4;4
travel permit 73886;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;01-03-2017 6:05:43;01-03-2017 6:05:43;Variant 4;4
travel permit 73886;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;01-03-2017 6:06:18;01-03-2017 6:06:18;Variant 4;4
travel permit 73886;Request Payment;UNDEFINED;06-03-2017 11:26:01;06-03-2017 11:26:01;Variant 4;4
travel permit 73886;Payment Handled;UNDEFINED;09-03-2017 13:31:19;09-03-2017 13:31:19;Variant 4;4
travel permit 74640;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;31-01-2017 6:03:58;31-01-2017 6:03:58;Variant 4;4
travel permit 74640;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;31-01-2017 6:04:15;31-01-2017 6:04:15;Variant 4;4
travel permit 74640;Start trip;EMPLOYEE;02-02-2017 20:00:00;02-02-2017 20:00:00;Variant 4;4
travel permit 74640;End trip;EMPLOYEE;10-02-2017 20:00:00;10-02-2017 20:00:00;Variant 4;4
travel permit 74640;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;21-02-2017 7:40:23;21-02-2017 7:40:23;Variant 4;4
travel permit 74640;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;21-02-2017 7:40:35;21-02-2017 7:40:35;Variant 4;4
travel permit 74640;Request Payment;UNDEFINED;23-02-2017 10:21:59;23-02-2017 10:21:59;Variant 4;4
